model_id,event_id,condition,target,raw_prediction,prediction,correct,batch_size
Qwen/Qwen2.5-Omni-7B,test_596,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_596,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_596,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_596,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_601,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_601,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_601,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_601,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_601,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_601,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_601,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_601,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_601,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_608,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_608,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_608,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_608,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_608,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_608,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_608,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_608,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_608,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_622,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_622,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_622,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_622,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_622,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_622,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_622,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_622,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_622,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_623,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_623,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_623,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_623,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_623,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_623,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_623,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_623,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_623,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_624,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_624,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_624,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_624,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_624,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_624,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_624,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_624,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_624,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_625,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_625,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_625,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_625,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_625,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_625,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_625,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_625,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_625,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_627,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_627,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_627,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_627,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_627,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_627,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_627,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_627,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_627,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_641,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_641,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_641,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_641,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_641,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_641,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_641,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_641,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_641,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_650,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_650,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_650,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_650,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_650,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_650,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_650,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_650,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_650,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_659,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_659,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_659,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_659,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_659,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_659,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_659,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_659,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_659,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_665,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_665,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_665,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_665,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_665,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_665,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_665,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_665,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_665,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_667,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_667,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_667,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_667,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_667,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_667,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_667,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_667,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_667,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_668,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_668,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_668,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_668,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_668,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_668,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_668,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_668,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_668,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_676,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_676,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_676,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_676,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_676,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_676,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_676,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_676,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_676,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_680,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_680,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_680,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_680,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_680,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_680,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_680,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_680,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_680,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_682,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_682,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_682,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_682,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_682,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_682,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_682,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_682,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_682,remove_6000-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_684,lp_0-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_684,lp_0-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_684,lp_0-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_684,lp_0-8000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_684,remove_0-1000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_684,remove_1000-2000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_684,remove_2000-4000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_684,remove_4000-6000,Luke,Rudy,Rudy,false,1
Qwen/Qwen2.5-Omni-7B,test_684,remove_6000-8000,Luke,Rudy,Rudy,false,1
