model_id,event_id,dataset_name,instruction_text,target,raw_prediction,canonical_prediction,canonical_target,exact_match,batch_size
Qwen/Qwen2.5-Omni-7B,d0f7a752-e293-4952-90e4-8b310bc1e96b,unseen-species-sci,What is the scientific name for the focal species in the audio?,Herpsilochmus motacilloides,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,herpsilochmus motacilloides,false,1
Qwen/Qwen2.5-Omni-7B,b71f17d0-d6a3-47b0-8f06-9fd33fa2a685,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Meliphagidae Philemon meyeri,The taxonomic name of the focal species is Psittacara leucophthalmus.,the taxonomic name of the focal species is psittacara leucophthalmus,chordata aves passeriformes meliphagidae philemon meyeri,false,1
Qwen/Qwen2.5-Omni-7B,e6113514-dbb9-4259-b5f1-e162f799a6b9,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Urocitellus columbianus,The scientific name for the focal species is Passer domesticus.,the scientific name for the focal species is passer domesticus,urocitellus columbianus,false,1
Qwen/Qwen2.5-Omni-7B,b9b1d20e-f90a-4e62-910e-84d36a58f42d,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,One,one,more,false,1
Qwen/Qwen2.5-Omni-7B,1650fed9-b51a-4bfb-97db-b6241304f0a2,unseen-genus-cmn,What is the common name for the focal species in the audio?,Blue-crowned Lorikeet,The common name for the focal species is the Common Nighthawk.,the common name for the focal species is the common nighthawk,blue crowned lorikeet,false,1
Qwen/Qwen2.5-Omni-7B,80c4b625-18da-4f22-b7e3-32563dae0154,unseen-species-cmn,What is the common name for the focal species in the audio?,Red-headed Lovebird,The common name for the focal species in the audio is the Common Grackle.,the common name for the focal species in the audio is the common grackle,red headed lovebird,false,1
Qwen/Qwen2.5-Omni-7B,a29540e2-98a0-44a8-b806-0b4dae1efa47,unseen-species-sci,What is the scientific name for the focal species in the audio?,Pycnonotus blanfordi,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,pycnonotus blanfordi,false,1
Qwen/Qwen2.5-Omni-7B,132a272d-f46a-46dc-aace-b507d6f4687d,unseen-species-sci,What is the scientific name for the focal species in the audio?,Aethopyga ignicauda,The scientific name for the focal species is Passer domesticus.,the scientific name for the focal species is passer domesticus,aethopyga ignicauda,false,1
Qwen/Qwen2.5-Omni-7B,9d9e0162-7625-4ff7-84fe-dc56398b19d3,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Heterocercus aurantiivertex,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,heterocercus aurantiivertex,false,1
Qwen/Qwen2.5-Omni-7B,ebd8c990-3c75-4686-ba0d-442888039947,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Monarchidae Symposiachrus vidua,The taxonomic name of the focal species is Sturnus vulgaris.,the taxonomic name of the focal species is sturnus vulgaris,chordata aves passeriformes monarchidae symposiachrus vidua,false,1
Qwen/Qwen2.5-Omni-7B,648cda2d-7d9a-4879-ac25-a608317617df,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Procellariiformes Procellariidae Ardenna carneipes,The taxonomic name of the focal species is S. sanctaeluciae.,the taxonomic name of the focal species is s sanctaeluciae,chordata aves procellariiformes procellariidae ardenna carneipes,false,1
Qwen/Qwen2.5-Omni-7B,4e3398f7-e475-4910-b346-877f4e8d73d8,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",One,One,one,one,true,1
Qwen/Qwen2.5-Omni-7B,1d9680f4-00c8-46c5-8aab-f3482a1c507c,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Petroicidae Petroica pusilla,The taxonomic name of the focal species is Notiophyllum virens.,the taxonomic name of the focal species is notiophyllum virens,chordata aves passeriformes petroicidae petroica pusilla,false,1
Qwen/Qwen2.5-Omni-7B,db893ccf-2a9e-4454-818b-61127c746d5b,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Psittaciformes Psittacidae Aratinga nenday,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves psittaciformes psittacidae aratinga nenday,false,1
Qwen/Qwen2.5-Omni-7B,7b21a6da-600b-42b9-b39c-ed74480ed3f7,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,song,song,call,false,1
Qwen/Qwen2.5-Omni-7B,a6520a6d-dd91-4ac6-baf1-cee1e1d172ce,unseen-species-sci,What is the scientific name for the focal species in the audio?,Estrilda ochrogaster,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,estrilda ochrogaster,false,1
Qwen/Qwen2.5-Omni-7B,bbb63ea1-fbd7-409b-9f74-1509cfa50986,unseen-species-cmn,What is the common name for the focal species in the audio?,Western Quail-thrush,The common name for the focal species is the American Robin.,the common name for the focal species is the american robin,western quail thrush,false,1
Qwen/Qwen2.5-Omni-7B,1e7ad392-d4f6-4908-bb7f-3b6315238a60,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,call,call,call,true,1
Qwen/Qwen2.5-Omni-7B,adcd43d7-841a-4315-81ea-419b72d4cd52,unseen-species-cmn,What is the common name for the focal species in the audio?,African Wolf,The common name for the focal species in the audio is cat.,the common name for the focal species in the audio is cat,african wolf,false,1
Qwen/Qwen2.5-Omni-7B,211a269e-4567-4c93-b01c-a57617fd2eff,unseen-genus-cmn,What is the common name for the focal species in the audio?,Nanday Parakeet,The common name for the focal species is the Common Moorhen.,the common name for the focal species is the common moorhen,nanday parakeet,false,1
Qwen/Qwen2.5-Omni-7B,4b4723a9-f148-4592-8712-ff70ea915ab2,unseen-species-cmn,What is the common name for the focal species in the audio?,Baudo Oropendola,The common name for the focal species is the Common Grasshopper.,the common name for the focal species is the common grasshopper,baudo oropendola,false,1
Qwen/Qwen2.5-Omni-7B,5c6b4c61-7b1e-4f40-83eb-6842c4f7697f,unseen-genus-cmn,What is the common name for the focal species in the audio?,Palm Cockatoo,The common name for the focal species is the Red-tailed Hawk.,the common name for the focal species is the red tailed hawk,palm cockatoo,false,1
Qwen/Qwen2.5-Omni-7B,a7b54b52-2d11-4c1c-b2e0-1426970848ea,unseen-family-tax,What is the taxonomic name of the focal species in the audio?,Chordata Mammalia Rodentia Castoridae Castor canadensis,The taxonomic name of the focal species is Heteropoda venatoria.,the taxonomic name of the focal species is heteropoda venatoria,chordata mammalia rodentia castoridae castor canadensis,false,1
Qwen/Qwen2.5-Omni-7B,7da98e96-b143-40b0-b9a4-b8999d3db94b,unseen-species-cmn,What is the common name for the focal species in the audio?,Flesh-footed Shearwater,The common name for the focal species in the audio is the Common Loon.,the common name for the focal species in the audio is the common loon,flesh footed shearwater,false,1
Qwen/Qwen2.5-Omni-7B,10d9624f-1620-4526-b41f-38f33e47f118,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Cacomantis leucolophus,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,cacomantis leucolophus,false,1
Qwen/Qwen2.5-Omni-7B,46190ef9-ba8e-492f-91f9-d1370a99b4d0,unseen-species-cmn,What is the common name for the focal species in the audio?,Nicaraguan Grackle,The common name for the focal species is the American Robin.,the common name for the focal species is the american robin,nicaraguan grackle,false,1
Qwen/Qwen2.5-Omni-7B,25abfe75-b5b3-4d49-aa79-dcd9d632ee6c,unseen-genus-cmn,What is the common name for the focal species in the audio?,Ross's Gull,The common name for the focal species in the audio is seagull.,the common name for the focal species in the audio is seagull,ross s gull,false,1
Qwen/Qwen2.5-Omni-7B,e3339457-8097-4f31-bcfa-873ee5ace228,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,song,call,call,song,false,1
Qwen/Qwen2.5-Omni-7B,1df50cff-ef6d-4699-a568-5cf924909f0a,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Paridae Melaniparus fringillinus,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes paridae melaniparus fringillinus,false,1
Qwen/Qwen2.5-Omni-7B,658bddcb-2bca-4d32-977b-2dfc5674a5b5,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Paradisaeidae Astrapia splendidissima,The taxonomic name of the focal species is Notiophyllum villosum.,the taxonomic name of the focal species is notiophyllum villosum,chordata aves passeriformes paradisaeidae astrapia splendidissima,false,1
Qwen/Qwen2.5-Omni-7B,c1a215d5-c2c2-4634-a37a-4991dfee633f,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Rhodothraupis celaeno,The scientific name for the focal species is Turdus philomelos.,the scientific name for the focal species is turdus philomelos,rhodothraupis celaeno,false,1
Qwen/Qwen2.5-Omni-7B,5cda820d-adf0-498b-bbb5-31bb2f33bc9d,unseen-species-cmn,What is the common name for the focal species in the audio?,Red-throated Tit,The common name for the focal species in the audio is the Yellow-raped Warbler.,the common name for the focal species in the audio is the yellow raped warbler,red throated tit,false,1
Qwen/Qwen2.5-Omni-7B,81ba1c4a-1291-4c2e-813a-24716cdefc00,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Amazonetta brasiliensis,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,amazonetta brasiliensis,false,1
Qwen/Qwen2.5-Omni-7B,cd135727-2f4e-4f2c-8ab4-5f932695f6fd,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",One,One,one,one,true,1
Qwen/Qwen2.5-Omni-7B,8753185f-a3b2-43f4-8ac6-16abcf6c1a44,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Nectariniidae Anthreptes reichenowi,The taxonomic name of the focal species is 'C. canorus'.,the taxonomic name of the focal species is c canorus,chordata aves passeriformes nectariniidae anthreptes reichenowi,false,1
Qwen/Qwen2.5-Omni-7B,d624804b-757d-4fbd-b682-b8672358b6a0,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Cyrtoxipha gundlachi,The scientific name for the cricket is Gryllus bimaculatus.,the scientific name for the cricket is gryllus bimaculatus,cyrtoxipha gundlachi,false,1
Qwen/Qwen2.5-Omni-7B,3eef3137-18e4-488e-a499-ab6aad8e674a,unseen-species-cmn,What is the common name for the focal species in the audio?,Rocky Mountain Cicada,The common name for the focal species in the audio is cricket.,the common name for the focal species in the audio is cricket,rocky mountain cicada,false,1
Qwen/Qwen2.5-Omni-7B,0ae44113-6b34-425c-82b0-60e6efbd0410,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Rhodostethia rosea,The scientific name for ducks is Anas platyrhynchos.,the scientific name for ducks is anas platyrhynchos,rhodostethia rosea,false,1
Qwen/Qwen2.5-Omni-7B,29dc1c37-8938-44e9-8139-ca9544da3ae7,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Hirundinidae Petrochelidon rufocollaris,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes hirundinidae petrochelidon rufocollaris,false,1
Qwen/Qwen2.5-Omni-7B,a3385a06-4d08-4307-a1e6-4fb3c5c53058,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,song,song,call,false,1
Qwen/Qwen2.5-Omni-7B,61fa5c1d-807d-4778-85a6-41fbe9d08cc7,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Amazonetta brasiliensis,The scientific name for the focal species is *Cranioleuca crassirostris*.,the scientific name for the focal species is cranioleuca crassirostris,amazonetta brasiliensis,false,1
Qwen/Qwen2.5-Omni-7B,b1c2f9f0-73d4-4924-8677-6c803a6e9ccf,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Ploceidae Ploceus heuglini,The taxonomic name of the focal species is Passer domesticus.,the taxonomic name of the focal species is passer domesticus,chordata aves passeriformes ploceidae ploceus heuglini,false,1
Qwen/Qwen2.5-Omni-7B,a7504a95-6fbe-43a9-a747-1d1c1f8158fd,unseen-family-cmn,What is the common name for the focal species in the audio?,Lesser Spiny Frog,The common name for the focal species is the Yellow-bellied Marmot.,the common name for the focal species is the yellow bellied marmot,lesser spiny frog,false,1
Qwen/Qwen2.5-Omni-7B,bdb5c4ff-988b-4fe2-84dd-bb4c912b68e9,unseen-family-cmn,What is the common name for the focal species in the audio?,Dall's Porpoise,The common name for the focal species in the audio is 'Bullfrog'.,the common name for the focal species in the audio is bullfrog,dall s porpoise,false,1
Qwen/Qwen2.5-Omni-7B,17a14cb2-4c61-4f28-bcd7-949022d29de4,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Aphelocephala leucopsis,The scientific name for the focal species is Turdus philomelos.,the scientific name for the focal species is turdus philomelos,aphelocephala leucopsis,false,1
Qwen/Qwen2.5-Omni-7B,8b43bf42-d65e-4ab6-9530-c9b4e260f257,unseen-species-cmn,What is the common name for the focal species in the audio?,Cuzco Warbler,The common name for the focal species is the Common Yellowthroat.,the common name for the focal species is the common yellowthroat,cuzco warbler,false,1
Qwen/Qwen2.5-Omni-7B,27117b57-516a-4f68-bfa0-807fa51560b4,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",One,One,one,one,true,1
Qwen/Qwen2.5-Omni-7B,94b571c1-e5f3-45c3-ac88-072079e4f9d2,unseen-family-cmn,What is the common name for the focal species in the audio?,Dall's Porpoise,The common name for the focal species in the audio is 'Horse'.,the common name for the focal species in the audio is horse,dall s porpoise,false,1
