event_id,condition,target,prediction,correct
test_410,lp_0-8000,White-sided_Dolphin,White-sided_Dolphin,true
test_411,lp_0-8000,White-sided_Dolphin,White-sided_Dolphin,true
test_417,lp_0-8000,White-sided_Dolphin,False_Killer_Whale,false
test_419,lp_0-8000,White-sided_Dolphin,White-sided_Dolphin,true
test_421,lp_0-8000,White-sided_Dolphin,White-sided_Dolphin,true
test_425,lp_0-8000,White-sided_Dolphin,White-sided_Dolphin,true
test_431,lp_0-8000,White-sided_Dolphin,White-sided_Dolphin,true
test_441,lp_0-8000,White-sided_Dolphin,White-sided_Dolphin,true
test_451,lp_0-8000,Narwhal,Narwhal,true
test_46,lp_0-8000,Clymene_Dolphin,Clymene_Dolphin,true
test_461,lp_0-8000,Narwhal,Narwhal,true
test_463,lp_0-8000,Narwhal,Narwhal,true
test_465,lp_0-8000,Narwhal,Narwhal,true
test_471,lp_0-8000,Narwhal,Narwhal,true
test_473,lp_0-8000,Narwhal,Narwhal,true
test_474,lp_0-8000,Narwhal,Narwhal,true
test_483,lp_0-8000,Narwhal,Narwhal,true
test_494,lp_0-8000,Narwhal,Narwhal,true
test_495,lp_0-8000,Narwhal,Narwhal,true
test_501,lp_0-8000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_503,lp_0-8000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_506,lp_0-8000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_509,lp_0-8000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_51,lp_0-8000,Clymene_Dolphin,Clymene_Dolphin,true
test_518,lp_0-8000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_523,lp_0-8000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_524,lp_0-8000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_527,lp_0-8000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_539,lp_0-8000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_54,lp_0-8000,Clymene_Dolphin,Clymene_Dolphin,true
test_541,lp_0-8000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_543,lp_0-8000,White-beaked_Dolphin,Pantropical_Spotted_Dolphin,false
test_55,lp_0-8000,Clymene_Dolphin,Common_Dolphin,false
test_551,lp_0-8000,White-beaked_Dolphin,White-beaked_Dolphin,true
test_566,lp_0-8000,Northern_Right_Whale,Northern_Right_Whale,true
test_576,lp_0-8000,Northern_Right_Whale,Northern_Right_Whale,true
test_579,lp_0-8000,Northern_Right_Whale,Humpback_Whale,false
test_585,lp_0-8000,Northern_Right_Whale,Northern_Right_Whale,true
test_588,lp_0-8000,Northern_Right_Whale,Northern_Right_Whale,true
test_591,lp_0-8000,Northern_Right_Whale,Harp_Seal,false
test_592,lp_0-8000,Northern_Right_Whale,Northern_Right_Whale,true
test_597,lp_0-8000,Northern_Right_Whale,Northern_Right_Whale,true
test_601,lp_0-8000,Northern_Right_Whale,Northern_Right_Whale,true
test_604,lp_0-8000,Northern_Right_Whale,Northern_Right_Whale,true
test_608,lp_0-8000,Northern_Right_Whale,Northern_Right_Whale,true
test_614,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_623,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_628,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_631,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_632,lp_0-8000,Frasers_Dolphin,Rough-Toothed_Dolphin,false
test_635,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_657,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_658,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_66,lp_0-8000,Bottlenose_Dolphin,Bottlenose_Dolphin,true
test_660,lp_0-8000,Frasers_Dolphin,Pantropical_Spotted_Dolphin,false
test_664,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_666,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_670,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_672,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_675,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_679,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_691,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_693,lp_0-8000,Frasers_Dolphin,Frasers_Dolphin,true
test_700,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_719,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_721,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_723,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_727,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_733,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_742,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_743,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_744,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_748,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_749,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_75,lp_0-8000,Bottlenose_Dolphin,Bottlenose_Dolphin,true
test_756,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_759,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_761,lp_0-8000,"Grampus,_Rissos_Dolphin","Grampus,_Rissos_Dolphin",true
test_774,lp_0-8000,Harp_Seal,Harp_Seal,true
test_777,lp_0-8000,Harp_Seal,Harp_Seal,true
test_786,lp_0-8000,Harp_Seal,Harp_Seal,true
test_788,lp_0-8000,Harp_Seal,Harp_Seal,true
test_79,lp_0-8000,Bottlenose_Dolphin,Striped_Dolphin,false
test_794,lp_0-8000,Harp_Seal,Harp_Seal,true
test_796,lp_0-8000,Harp_Seal,Harp_Seal,true
test_800,lp_0-8000,Harp_Seal,Harp_Seal,true
test_801,lp_0-8000,Harp_Seal,Harp_Seal,true
test_804,lp_0-8000,Harp_Seal,Harp_Seal,true
test_808,lp_0-8000,Harp_Seal,Harp_Seal,true
test_81,lp_0-8000,Bottlenose_Dolphin,Bottlenose_Dolphin,true
test_814,lp_0-8000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_815,lp_0-8000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_827,lp_0-8000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_831,lp_0-8000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_833,lp_0-8000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_834,lp_0-8000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_836,lp_0-8000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_845,lp_0-8000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_850,lp_0-8000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_851,lp_0-8000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_858,lp_0-8000,Atlantic_Spotted_Dolphin,Atlantic_Spotted_Dolphin,true
test_871,lp_0-8000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_877,lp_0-8000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_882,lp_0-8000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_884,lp_0-8000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_886,lp_0-8000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_889,lp_0-8000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_890,lp_0-8000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_904,lp_0-8000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_906,lp_0-8000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_910,lp_0-8000,"Fin,_Finback_Whale","Fin,_Finback_Whale",true
test_92,lp_0-8000,Spinner_Dolphin,Spinner_Dolphin,true
test_924,lp_0-8000,Ross_Seal,Ross_Seal,true
test_934,lp_0-8000,Ross_Seal,Ross_Seal,true
test_937,lp_0-8000,Ross_Seal,Ross_Seal,true
test_939,lp_0-8000,Ross_Seal,Ross_Seal,true
test_945,lp_0-8000,Ross_Seal,Ross_Seal,true
test_946,lp_0-8000,Ross_Seal,Ross_Seal,true
test_95,lp_0-8000,Spinner_Dolphin,Spinner_Dolphin,true
test_953,lp_0-8000,Ross_Seal,Ross_Seal,true
test_959,lp_0-8000,Ross_Seal,Ross_Seal,true
test_960,lp_0-8000,Ross_Seal,Ross_Seal,true
test_962,lp_0-8000,Ross_Seal,Ross_Seal,true
test_972,lp_0-8000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_974,lp_0-8000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_975,lp_0-8000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_978,lp_0-8000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_98,lp_0-8000,Spinner_Dolphin,Spinner_Dolphin,true
test_980,lp_0-8000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_994,lp_0-8000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_997,lp_0-8000,Rough-Toothed_Dolphin,Rough-Toothed_Dolphin,true
test_999,lp_0-8000,Rough-Toothed_Dolphin,Spinner_Dolphin,false
